policy,scheme,k,subset_key,backends,backend_labels,median_tvd,mean_tvd,max_tvd,median_ssr,mean_ssr,median_parallel_ssr,mean_parallel_ssr,diversity_global,median_diversity_on_circuit,circuit_configs
local_only_offline_aggregate,confidence,3,fake_kyiv+fake_marrakesh+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""torino""]",0.011880739978326733,0.010487615678912553,0.029592872735150096,0.5645833333333334,0.4446527777777778,0.5237499999999999,0.4176736111111111,0.18263263888888895,0.14489166666666664,72
local_only_offline_aggregate,confidence,3,fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""sherbrooke"", ""torino""]",0.011039848744262814,0.009975266837431353,0.029675984973545556,0.5258333333333333,0.4268981481481482,0.5137499999999999,0.4130555555555555,0.14817361111111127,0.09972499999999987,72
local_only_offline_aggregate,confidence,3,fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""marrakesh"", ""sherbrooke"", ""torino""]",0.012103603565154225,0.010606200901162087,0.02904402889849341,0.5625,0.44593750000000004,0.5137499999999999,0.4201388888888889,0.17832361111111117,0.13602499999999917,72
local_only_offline_aggregate,confidence,4,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke""]",0.011290747121818621,0.009365115552965748,0.02500178958877809,0.568125,0.4476475694444445,0.5137499999999999,0.41468750000000004,0.17791064814814825,0.13916666666666638,72
local_only_offline_aggregate,confidence,4,fake_fez+fake_kyiv+fake_marrakesh+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""torino""]",0.010829125460207832,0.009269172043988975,0.02545177561841183,0.5706249999999999,0.44961805555555556,0.5237499999999999,0.41701388888888885,0.1704487268518519,0.12744166666666656,72
local_only_offline_aggregate,confidence,4,fake_fez+fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""sherbrooke"", ""torino""]",0.009888648937659752,0.009179062697387176,0.026055644072410032,0.54375,0.4363020833333333,0.5137499999999999,0.41284722222222225,0.16236377314814823,0.11736666666666634,72
local_only_offline_aggregate,confidence,4,fake_fez+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""marrakesh"", ""sherbrooke"", ""torino""]",0.011178495524350782,0.009378331169372874,0.02455577976981019,0.5690625,0.45058159722222224,0.5137499999999999,0.42010416666666667,0.1671684027777778,0.12207499999999973,72
local_only_offline_aggregate,confidence,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]",0.010185063669513455,0.009202841805337463,0.026355957562350426,0.55375,0.4398784722222222,0.5137499999999999,0.4128819444444444,0.1743983796296297,0.12940416666666638,72
local_only_offline_aggregate,confidence,5,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]",0.010177572615076602,0.008433222044846159,0.023074280483383506,0.5625,0.4448055555555556,0.5137499999999999,0.41284722222222225,0.1704579861111112,0.12870749999999972,72
local_only_offline_aggregate,shot_proportional,1,fake_fez,"[""fake_fez""]","[""fez""]",0.01900305250305252,0.01662097692274221,0.04323333333333302,0.58875,0.4645138888888889,0.58875,0.4645138888888889,,,72
local_only_offline_aggregate,shot_proportional,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",0.018322080136402408,0.015913705535596238,0.04539782608695558,0.5237499999999999,0.4217013888888889,0.5237499999999999,0.4217013888888889,,,72
local_only_offline_aggregate,shot_proportional,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",0.018404761904761924,0.016744210950908896,0.04066842105263122,0.6112500000000001,0.47881944444444446,0.6112500000000001,0.47881944444444446,,,72
local_only_offline_aggregate,shot_proportional,1,fake_sherbrooke,"[""fake_sherbrooke""]","[""sherbrooke""]",0.01940015527950311,0.016634608664948418,0.04729042553191464,0.5137499999999999,0.4255555555555556,0.5137499999999999,0.4255555555555556,,,72
local_only_offline_aggregate,shot_proportional,1,fake_torino,"[""fake_torino""]","[""torino""]",0.018707121186583527,0.016742805954955434,0.04338291139240463,0.52875,0.4334375,0.52875,0.4334375,,,72
local_only_offline_aggregate,shot_proportional,2,fake_fez+fake_kyiv,"[""fake_fez"", ""fake_kyiv""]","[""fez"", ""kyiv""]",0.014250828086174026,0.012444360691182129,0.037487546468400725,0.5606249999999999,0.4431076388888889,0.5237499999999999,0.42083333333333334,0.19014999999999996,0.15639999999999893,72
